Storenumber	Fiscal Transaction Date	Fiscal Year	Fiscal Period	Fiscal Week	Orders
6014	2/1/17	2017	2	6	107
6014	2/2/17	2017	2	6	89
6014	2/3/17	2017	2	6	192
6014	2/4/17	2017	2	6	134
6014	2/5/17	2017	2	6	145
6014	2/6/17	2017	2	7	50
6014	2/7/17	2017	2	7	66
6014	2/8/17	2017	2	7	80
6014	2/9/17	2017	2	7	117
6014	2/10/17	2017	2	7	169
6014	2/11/17	2017	2	7	147
6014	2/12/17	2017	2	7	116
6014	2/13/17	2017	2	8	62
6014	2/14/17	2017	2	8	96
6014	2/15/17	2017	2	8	85
6014	2/16/17	2017	2	8	100
6014	2/17/17	2017	2	8	177
6014	2/18/17	2017	2	8	149
6014	2/19/17	2017	2	8	122
6014	2/20/17	2017	3	9	93
6014	2/21/17	2017	3	9	105
6014	2/22/17	2017	3	9	66
6014	2/23/17	2017	3	9	124
6014	2/24/17	2017	3	9	228
6014	2/25/17	2017	3	9	150
6014	2/26/17	2017	3	9	112
6014	2/27/17	2017	3	10	69
6014	2/28/17	2017	3	10	85
6014	3/1/17	2017	3	10	84
6014	3/2/17	2017	3	10	105
6014	3/3/17	2017	3	10	228
6014	3/4/17	2017	3	10	157
6014	3/5/17	2017	3	10	121
6014	3/6/17	2017	3	11	78
6014	3/7/17	2017	3	11	66
6014	3/8/17	2017	3	11	98
6014	3/9/17	2017	3	11	92
6014	3/10/17	2017	3	11	198
6014	3/11/17	2017	3	11	176
6014	3/12/17	2017	3	11	107
6014	3/13/17	2017	3	12	70
6014	3/14/17	2017	3	12	91
6014	3/15/17	2017	3	12	80
6014	3/16/17	2017	3	12	97
6014	3/17/17	2017	3	12	183
6014	3/18/17	2017	3	12	152
6014	3/19/17	2017	3	12	119
6014	3/20/17	2017	4	13	68
6014	3/21/17	2017	4	13	84
6014	3/22/17	2017	4	13	105
6014	3/23/17	2017	4	13	121
6014	3/24/17	2017	4	13	196
6014	3/25/17	2017	4	13	150
6014	3/26/17	2017	4	13	108
6014	3/27/17	2017	4	14	75
6014	3/28/17	2017	4	14	87
6014	3/29/17	2017	4	14	89
6014	3/30/17	2017	4	14	123
6014	3/31/17	2017	4	14	203
6014	4/1/17	2017	4	14	150
6014	4/2/17	2017	4	14	102
6014	4/3/17	2017	4	15	71
6014	4/4/17	2017	4	15	79
6014	4/5/17	2017	4	15	117
6014	4/6/17	2017	4	15	87
6014	4/7/17	2017	4	15	185
6014	4/8/17	2017	4	15	178
6014	4/9/17	2017	4	15	124
6014	4/10/17	2017	4	16	79
6014	4/11/17	2017	4	16	89
6014	4/12/17	2017	4	16	98
6014	4/13/17	2017	4	16	101
6014	4/14/17	2017	4	16	195
6014	4/15/17	2017	4	16	150
6014	4/16/17	2017	4	16	0
6014	4/17/17	2017	5	17	84
6014	4/18/17	2017	5	17	86
6014	4/19/17	2017	5	17	109
6014	4/20/17	2017	5	17	120
6014	4/21/17	2017	5	17	228
6014	4/22/17	2017	5	17	170
6014	4/23/17	2017	5	17	117
6014	4/24/17	2017	5	18	83
6014	4/25/17	2017	5	18	85
6014	4/26/17	2017	5	18	95
6014	4/27/17	2017	5	18	130
6014	4/28/17	2017	5	18	225
6014	4/29/17	2017	5	18	156
6014	4/30/17	2017	5	18	115
6014	5/1/17	2017	5	19	79
6014	5/2/17	2017	5	19	88
6014	5/3/17	2017	5	19	82
6014	5/4/17	2017	5	19	110
6014	5/5/17	2017	5	19	184
6014	5/6/17	2017	5	19	189
6014	5/7/17	2017	5	19	135
6014	5/8/17	2017	5	20	72
6014	5/9/17	2017	5	20	83
6014	5/10/17	2017	5	20	114
6014	5/11/17	2017	5	20	107
6014	5/12/17	2017	5	20	223
6014	5/13/17	2017	5	20	200
6014	5/14/17	2017	5	20	115
6014	5/15/17	2017	6	21	74
6014	5/16/17	2017	6	21	105
6014	5/17/17	2017	6	21	118
6014	5/18/17	2017	6	21	120
6014	5/19/17	2017	6	21	228
6014	5/20/17	2017	6	21	171
6014	5/21/17	2017	6	21	149
6014	5/22/17	2017	6	22	103
6014	5/23/17	2017	6	22	78
6014	5/24/17	2017	6	22	129
6014	5/25/17	2017	6	22	143
6014	5/26/17	2017	6	22	217
6014	5/27/17	2017	6	22	153
6014	5/28/17	2017	6	22	122
6014	5/29/17	2017	6	23	113
6014	5/30/17	2017	6	23	89
6014	5/31/17	2017	6	23	114
6014	6/1/17	2017	6	23	122
6014	6/2/17	2017	6	23	225
6014	6/3/17	2017	6	23	150
6014	6/4/17	2017	6	23	113
6014	6/5/17	2017	6	24	101
6014	6/6/17	2017	6	24	105
6014	6/7/17	2017	6	24	111
6014	6/8/17	2017	6	24	112
6014	6/9/17	2017	6	24	217
6014	6/10/17	2017	6	24	152
6014	6/11/17	2017	6	24	128
6014	6/12/17	2017	7	25	86
6014	6/13/17	2017	7	25	98
6014	6/14/17	2017	7	25	117
6014	6/15/17	2017	7	25	101
6014	6/16/17	2017	7	25	193
6014	6/17/17	2017	7	25	169
6014	6/18/17	2017	7	25	80
6014	6/19/17	2017	7	26	92
6014	6/20/17	2017	7	26	99
6014	6/21/17	2017	7	26	104
6014	6/22/17	2017	7	26	129
6014	6/23/17	2017	7	26	178
6014	6/24/17	2017	7	26	148
6014	6/25/17	2017	7	26	118
6014	6/26/17	2017	7	27	83
6014	6/27/17	2017	7	27	88
6014	6/28/17	2017	7	27	122
6014	6/29/17	2017	7	27	132
6014	6/30/17	2017	7	27	149
6014	7/1/17	2017	7	27	124
6014	7/2/17	2017	7	27	118
6014	7/3/17	2017	7	28	97
6014	7/4/17	2017	7	28	82
6014	7/5/17	2017	7	28	106
6014	7/6/17	2017	7	28	107
6014	7/7/17	2017	7	28	160
6014	7/8/17	2017	7	28	163
6014	7/9/17	2017	7	28	120
6014	7/10/17	2017	8	29	84
6014	7/11/17	2017	8	29	103
6014	7/12/17	2017	8	29	99
6014	7/13/17	2017	8	29	117
6014	7/14/17	2017	8	29	183
6014	7/15/17	2017	8	29	146
6014	7/16/17	2017	8	29	114
6014	7/17/17	2017	8	30	91
6014	7/18/17	2017	8	30	108
6014	7/19/17	2017	8	30	119
6014	7/20/17	2017	8	30	128
6014	7/21/17	2017	8	30	190
6014	7/22/17	2017	8	30	118
6014	7/23/17	2017	8	30	116
6014	7/24/17	2017	8	31	88
6014	7/25/17	2017	8	31	74
6014	7/26/17	2017	8	31	84
6014	7/27/17	2017	8	31	118
6014	7/28/17	2017	8	31	181
6014	7/29/17	2017	8	31	133
6014	7/30/17	2017	8	31	128
6014	7/31/17	2017	8	32	71
6014	8/1/17	2017	8	32	90
6014	8/2/17	2017	8	32	115
6014	8/3/17	2017	8	32	111
6014	8/4/17	2017	8	32	160
6014	8/5/17	2017	8	32	173
6014	8/6/17	2017	8	32	103
6014	8/7/17	2017	9	33	89
6014	8/8/17	2017	9	33	76
6014	8/9/17	2017	9	33	99
6014	8/10/17	2017	9	33	137
6014	8/11/17	2017	9	33	192
6014	8/12/17	2017	9	33	143
6014	8/13/17	2017	9	33	135
6014	8/14/17	2017	9	34	84
6014	8/15/17	2017	9	34	110
6014	8/16/17	2017	9	34	99
6014	8/17/17	2017	9	34	129
6014	8/18/17	2017	9	34	200
6014	8/19/17	2017	9	34	182
6014	8/20/17	2017	9	34	93
6014	8/21/17	2017	9	35	64
6014	8/22/17	2017	9	35	71
6014	8/23/17	2017	9	35	91
6014	8/24/17	2017	9	35	105
6014	8/25/17	2017	9	35	206
6014	8/26/17	2017	9	35	203
6014	8/27/17	2017	9	35	111
6014	8/28/17	2017	9	36	66
6014	8/29/17	2017	9	36	83
6014	8/30/17	2017	9	36	98
6014	8/31/17	2017	9	36	103
6014	9/1/17	2017	9	36	186
6014	9/2/17	2017	9	36	121
6014	9/3/17	2017	9	36	115
6014	9/4/17	2017	10	37	120
6014	9/5/17	2017	10	37	85
6014	9/6/17	2017	10	37	72
6014	9/7/17	2017	10	37	109
6014	9/8/17	2017	10	37	204
6014	9/9/17	2017	10	37	157
6014	9/10/17	2017	10	37	120
6014	9/11/17	2017	10	38	85
6014	9/12/17	2017	10	38	65
6014	9/13/17	2017	10	38	80
6014	9/14/17	2017	10	38	109
6014	9/15/17	2017	10	38	202
6014	9/16/17	2017	10	38	178
6014	9/17/17	2017	10	38	156
6014	9/18/17	2017	10	39	77
6014	9/19/17	2017	10	39	86
6014	9/20/17	2017	10	39	76
6014	9/21/17	2017	10	39	110
6014	9/22/17	2017	10	39	200
6014	9/23/17	2017	10	39	163
6014	9/24/17	2017	10	39	139
6014	9/25/17	2017	10	40	71
6014	9/26/17	2017	10	40	73
6014	9/27/17	2017	10	40	96
6014	9/28/17	2017	10	40	119
6014	9/29/17	2017	10	40	207
6014	9/30/17	2017	10	40	169
6014	10/1/17	2017	10	40	138
6014	10/2/17	2017	11	41	81
6014	10/3/17	2017	11	41	101
6014	10/4/17	2017	11	41	113
6014	10/5/17	2017	11	41	110
6014	10/6/17	2017	11	41	239
6014	10/7/17	2017	11	41	171
6014	10/8/17	2017	11	41	147
6014	10/9/17	2017	11	42	63
6014	10/10/17	2017	11	42	73
6014	10/11/17	2017	11	42	89
6014	10/12/17	2017	11	42	114
6014	10/13/17	2017	11	42	229
6014	10/14/17	2017	11	42	182
6014	10/15/17	2017	11	42	145
6014	10/16/17	2017	11	43	73
6014	10/17/17	2017	11	43	78
6014	10/18/17	2017	11	43	88
6014	10/19/17	2017	11	43	110
6014	10/20/17	2017	11	43	183
6014	10/21/17	2017	11	43	150
6014	10/22/17	2017	11	43	116
6014	10/23/17	2017	11	44	74
6014	10/24/17	2017	11	44	69
6014	10/25/17	2017	11	44	80
6014	10/26/17	2017	11	44	115
6014	10/27/17	2017	11	44	173
6014	10/28/17	2017	11	44	130
6014	10/29/17	2017	11	44	126
6014	10/30/17	2017	12	45	82
6014	10/31/17	2017	12	45	163
6014	11/1/17	2017	12	45	90
6014	11/2/17	2017	12	45	105
6014	11/3/17	2017	12	45	197
6014	11/4/17	2017	12	45	140
6014	11/5/17	2017	12	45	113
6014	11/6/17	2017	12	46	65
6014	11/7/17	2017	12	46	80
6014	11/8/17	2017	12	46	87
6014	11/9/17	2017	12	46	111
6014	11/10/17	2017	12	46	191
6014	11/11/17	2017	12	46	145
6014	11/12/17	2017	12	46	151
6014	11/13/17	2017	12	47	57
6014	11/14/17	2017	12	47	79
6014	11/15/17	2017	12	47	77
6014	11/16/17	2017	12	47	109
6014	11/17/17	2017	12	47	229
6014	11/18/17	2017	12	47	178
6014	11/19/17	2017	12	47	124
6014	11/20/17	2017	12	48	84
6014	11/21/17	2017	12	48	109
6014	11/22/17	2017	12	48	154
6014	11/24/17	2017	12	48	167
6014	11/25/17	2017	12	48	139
6014	11/26/17	2017	12	48	133
6014	11/27/17	2017	13	49	86
6014	11/28/17	2017	13	49	74
6014	11/29/17	2017	13	49	95
6014	11/30/17	2017	13	49	126
6014	12/1/17	2017	13	49	198
6014	12/2/17	2017	13	49	200
6014	12/3/17	2017	13	49	126
6014	12/4/17	2017	13	50	62
6014	12/5/17	2017	13	50	84
6014	12/6/17	2017	13	50	97
6014	12/7/17	2017	13	50	105
6014	12/8/17	2017	13	50	187
6014	12/9/17	2017	13	50	159
6014	12/10/17	2017	13	50	139
6014	12/11/17	2017	13	51	53
6014	12/12/17	2017	13	51	82
6014	12/13/17	2017	13	51	85
6014	12/14/17	2017	13	51	128
6014	12/15/17	2017	13	51	208
6014	12/16/17	2017	13	51	148
6014	12/17/17	2017	13	51	127
6014	12/18/17	2017	13	52	84
6014	12/19/17	2017	13	52	80
6014	12/20/17	2017	13	52	106
6014	12/21/17	2017	13	52	143
6014	12/22/17	2017	13	52	188
6014	12/23/17	2017	13	52	177
6014	12/24/17	2017	13	52	74
6014	12/25/17	2017	13	53	0
6014	12/26/17	2017	13	53	129
6014	12/27/17	2017	13	53	103
6014	12/28/17	2017	13	53	132
6014	12/29/17	2017	13	53	157
6014	12/30/17	2017	13	53	155
6014	12/31/17	2017	13	53	148
6014	1/1/18	2018	1	1	104
6014	1/2/18	2018	1	1	61
6014	1/3/18	2018	1	1	82
6014	1/4/18	2018	1	1	112
6014	1/5/18	2018	1	1	174
6014	1/6/18	2018	1	1	139
6014	1/7/18	2018	1	1	104
6014	1/8/18	2018	1	2	68
6014	1/9/18	2018	1	2	77
6014	1/10/18	2018	1	2	79
6014	1/11/18	2018	1	2	100
6014	1/12/18	2018	1	2	159
6014	1/13/18	2018	1	2	157
6014	1/14/18	2018	1	2	133
6014	1/15/18	2018	1	3	94
6014	1/16/18	2018	1	3	71
6014	1/17/18	2018	1	3	67
6014	1/18/18	2018	1	3	84
6014	1/19/18	2018	1	3	159
6014	1/20/18	2018	1	3	147
6014	1/21/18	2018	1	3	132
6014	1/22/18	2018	1	4	79
6014	1/23/18	2018	1	4	84
6014	1/24/18	2018	1	4	69
6014	1/25/18	2018	1	4	96
6014	1/26/18	2018	1	4	181
6014	1/27/18	2018	1	4	156
6014	1/28/18	2018	1	4	118
6014	1/29/18	2018	2	5	59
6014	1/30/18	2018	2	5	65
6014	1/31/18	2018	2	5	96
6014	2/1/18	2018	2	5	96
6014	2/2/18	2018	2	5	198
6014	2/3/18	2018	2	5	150
6014	2/4/18	2018	2	5	157
6014	2/5/18	2018	2	6	69
6014	2/6/18	2018	2	6	79
6014	2/7/18	2018	2	6	75
6014	2/8/18	2018	2	6	108
6014	2/9/18	2018	2	6	237
6014	2/10/18	2018	2	6	151
6014	2/11/18	2018	2	6	99
6014	2/12/18	2018	2	7	52
6014	2/13/18	2018	2	7	76
6014	2/14/18	2018	2	7	103
6014	2/15/18	2018	2	7	125
6014	2/16/18	2018	2	7	186
6014	2/17/18	2018	2	7	147
6014	2/18/18	2018	2	7	115
6014	2/19/18	2018	2	8	102
6014	2/20/18	2018	2	8	92
6014	2/21/18	2018	2	8	72
6014	2/22/18	2018	2	8	130
6014	2/23/18	2018	2	8	185
6014	2/24/18	2018	2	8	142
6014	2/25/18	2018	2	8	98
6014	2/26/18	2018	3	9	52
6014	2/27/18	2018	3	9	70
6014	2/28/18	2018	3	9	94
6014	3/1/18	2018	3	9	117
6014	3/2/18	2018	3	9	195
6014	3/3/18	2018	3	9	142
6014	3/4/18	2018	3	9	116
6014	3/5/18	2018	3	10	77
6014	3/6/18	2018	3	10	73
6014	3/7/18	2018	3	10	88
6014	3/8/18	2018	3	10	100
6014	3/9/18	2018	3	10	198
6014	3/10/18	2018	3	10	181
6014	3/11/18	2018	3	10	97
6014	3/12/18	2018	3	11	68
6014	3/13/18	2018	3	11	77
6014	3/14/18	2018	3	11	89
6014	3/15/18	2018	3	11	114
6014	3/16/18	2018	3	11	182
6014	3/17/18	2018	3	11	187
6014	3/18/18	2018	3	11	133
6014	3/19/18	2018	3	12	63
6014	3/20/18	2018	3	12	76
6014	3/21/18	2018	3	12	74
6014	3/22/18	2018	3	12	107
6014	3/23/18	2018	3	12	200
6014	3/24/18	2018	3	12	195
6014	3/25/18	2018	3	12	124
6014	3/26/18	2018	4	13	82
6014	3/27/18	2018	4	13	84
6014	3/28/18	2018	4	13	123
6014	3/29/18	2018	4	13	121
6014	3/30/18	2018	4	13	179
6014	3/31/18	2018	4	13	142
6014	4/1/18	2018	4	13	0
6014	4/2/18	2018	4	14	73
6014	4/3/18	2018	4	14	79
6014	4/4/18	2018	4	14	91
6014	4/5/18	2018	4	14	117
6014	4/6/18	2018	4	14	214
6014	4/7/18	2018	4	14	169
6014	4/8/18	2018	4	14	128
6014	4/9/18	2018	4	15	64
6014	4/10/18	2018	4	15	80
6014	4/11/18	2018	4	15	93
6014	4/12/18	2018	4	15	109
6014	4/13/18	2018	4	15	232
6014	4/14/18	2018	4	15	152
6014	4/15/18	2018	4	15	129
6014	4/16/18	2018	4	16	81
6014	4/17/18	2018	4	16	93
6014	4/18/18	2018	4	16	99
6014	4/19/18	2018	4	16	125
6014	4/20/18	2018	4	16	209
6014	4/21/18	2018	4	16	175
6014	4/22/18	2018	4	16	106
6014	4/23/18	2018	5	17	66
6014	4/24/18	2018	5	17	83
6014	4/25/18	2018	5	17	92
6014	4/26/18	2018	5	17	142
6014	4/27/18	2018	5	17	193
6014	4/28/18	2018	5	17	168
6014	4/29/18	2018	5	17	108
6014	4/30/18	2018	5	18	63
6014	5/1/18	2018	5	18	86
6014	5/2/18	2018	5	18	97
6014	5/3/18	2018	5	18	147
6014	5/4/18	2018	5	18	236
6014	5/5/18	2018	5	18	161
6014	5/6/18	2018	5	18	114
6014	5/7/18	2018	5	19	76
6014	5/8/18	2018	5	19	74
6014	5/9/18	2018	5	19	96
6014	5/10/18	2018	5	19	131
6014	5/11/18	2018	5	19	198
6014	5/12/18	2018	5	19	179
6014	5/13/18	2018	5	19	111
6014	5/14/18	2018	5	20	72
6014	5/15/18	2018	5	20	97
6014	5/16/18	2018	5	20	122
6014	5/17/18	2018	5	20	125
6014	5/18/18	2018	5	20	241
6014	5/19/18	2018	5	20	177
6014	5/20/18	2018	5	20	132
6014	5/21/18	2018	6	21	81
6014	5/22/18	2018	6	21	108
6014	5/23/18	2018	6	21	124
6014	5/24/18	2018	6	21	133
6014	5/25/18	2018	6	21	162
6014	5/26/18	2018	6	21	140
6014	5/27/18	2018	6	21	135
6014	5/28/18	2018	6	22	99
6014	5/29/18	2018	6	22	85
6014	5/30/18	2018	6	22	110
6014	5/31/18	2018	6	22	109
6014	6/1/18	2018	6	22	229
6014	6/2/18	2018	6	22	151
6014	6/3/18	2018	6	22	129
6014	6/4/18	2018	6	23	96
6014	6/5/18	2018	6	23	76
6014	6/6/18	2018	6	23	109
6014	6/7/18	2018	6	23	109
6014	6/8/18	2018	6	23	173
6014	6/9/18	2018	6	23	156
6014	6/10/18	2018	6	23	135
6014	6/11/18	2018	6	24	69
6014	6/12/18	2018	6	24	95
6014	6/13/18	2018	6	24	119
6014	6/14/18	2018	6	24	127
6014	6/15/18	2018	6	24	185
6014	6/16/18	2018	6	24	154
6014	6/17/18	2018	6	24	117
6014	6/18/18	2018	7	25	94
6014	6/19/18	2018	7	25	120
6014	6/20/18	2018	7	25	84
6014	6/21/18	2018	7	25	123
6014	6/22/18	2018	7	25	161
6014	6/23/18	2018	7	25	132
6014	6/24/18	2018	7	25	126
6014	6/25/18	2018	7	26	84
6014	6/26/18	2018	7	26	127
6014	6/27/18	2018	7	26	113
6014	6/28/18	2018	7	26	132
6014	6/29/18	2018	7	26	168
6014	6/30/18	2018	7	26	144
6014	7/1/18	2018	7	26	109
6014	7/2/18	2018	7	27	84
6014	7/3/18	2018	7	27	107
6014	7/4/18	2018	7	27	59
6014	7/5/18	2018	7	27	115
6014	7/6/18	2018	7	27	151
6014	7/7/18	2018	7	27	137
6014	7/8/18	2018	7	27	126
6014	7/9/18	2018	7	28	89
6014	7/10/18	2018	7	28	94
6014	7/11/18	2018	7	28	101
6014	7/12/18	2018	7	28	135
6014	7/13/18	2018	7	28	172
6014	7/14/18	2018	7	28	169
6014	7/15/18	2018	7	28	140
6014	7/16/18	2018	8	29	78
6014	7/17/18	2018	8	29	102
6014	7/18/18	2018	8	29	87
6014	7/19/18	2018	8	29	110
6014	7/20/18	2018	8	29	188
6014	7/21/18	2018	8	29	137
6014	7/22/18	2018	8	29	133
6014	7/23/18	2018	8	30	101
6014	7/24/18	2018	8	30	97
6014	7/25/18	2018	8	30	90
6014	7/26/18	2018	8	30	118
6014	7/27/18	2018	8	30	182
6014	7/28/18	2018	8	30	142
6014	7/29/18	2018	8	30	105
6014	7/30/18	2018	8	31	99
6014	7/31/18	2018	8	31	88
6014	8/1/18	2018	8	31	99
6014	8/2/18	2018	8	31	113
6014	8/3/18	2018	8	31	194
6014	8/4/18	2018	8	31	160
6014	8/5/18	2018	8	31	99
6014	8/6/18	2018	8	32	77
6014	8/7/18	2018	8	32	95
6014	8/8/18	2018	8	32	91
6014	8/9/18	2018	8	32	133
6014	8/10/18	2018	8	32	205
6014	8/11/18	2018	8	32	198
6014	8/12/18	2018	8	32	115
6014	8/13/18	2018	9	33	80
6014	8/14/18	2018	9	33	88
6014	8/15/18	2018	9	33	95
6014	8/16/18	2018	9	33	106
6014	8/17/18	2018	9	33	164
6014	8/18/18	2018	9	33	181
6014	8/19/18	2018	9	33	126
6014	8/20/18	2018	9	34	69
6014	8/21/18	2018	9	34	91
6014	8/22/18	2018	9	34	84
6014	8/23/18	2018	9	34	104
6014	8/24/18	2018	9	34	204
6014	8/25/18	2018	9	34	154
6014	8/26/18	2018	9	34	124
6014	8/27/18	2018	9	35	70
6014	8/28/18	2018	9	35	80
6014	8/29/18	2018	9	35	92
6014	8/30/18	2018	9	35	118
6014	8/31/18	2018	9	35	233
6014	9/1/18	2018	9	35	178
6014	9/2/18	2018	9	35	107
6014	9/3/18	2018	9	36	132
6014	9/4/18	2018	9	36	85
6014	9/5/18	2018	9	36	128
6014	9/6/18	2018	9	36	139
6014	9/7/18	2018	9	36	209
6014	9/8/18	2018	9	36	188
6014	9/9/18	2018	9	36	155
6014	9/10/18	2018	10	37	74
6014	9/11/18	2018	10	37	90
6014	9/12/18	2018	10	37	97
6014	9/13/18	2018	10	37	97
6014	9/14/18	2018	10	37	159
6014	9/15/18	2018	10	37	178
6014	9/16/18	2018	10	37	135
6014	9/17/18	2018	10	38	91
6014	9/18/18	2018	10	38	90
6014	9/19/18	2018	10	38	92
6014	9/20/18	2018	10	38	137
6014	9/21/18	2018	10	38	204
6014	9/22/18	2018	10	38	174
6014	9/23/18	2018	10	38	141
6014	9/24/18	2018	10	39	83
6014	9/25/18	2018	10	39	103
6014	9/26/18	2018	10	39	116
6014	9/27/18	2018	10	39	124
6014	9/28/18	2018	10	39	206
6014	9/29/18	2018	10	39	157
6014	9/30/18	2018	10	39	128
6014	10/1/18	2018	10	40	94
6014	10/2/18	2018	10	40	84
6014	10/3/18	2018	10	40	84
6014	10/4/18	2018	10	40	126
6014	10/5/18	2018	10	40	200
6014	10/6/18	2018	10	40	181
6014	10/7/18	2018	10	40	128
6014	10/8/18	2018	11	41	72
6014	10/9/18	2018	11	41	75
6014	10/10/18	2018	11	41	107
6014	10/11/18	2018	11	41	114
6014	10/12/18	2018	11	41	191
6014	10/13/18	2018	11	41	161
6014	10/14/18	2018	11	41	97
6014	10/15/18	2018	11	42	80
6014	10/16/18	2018	11	42	84
6014	10/17/18	2018	11	42	109
6014	10/18/18	2018	11	42	117
6014	10/19/18	2018	11	42	149
6014	10/20/18	2018	11	42	173
6014	10/21/18	2018	11	42	127
6014	10/22/18	2018	11	43	63
6014	10/23/18	2018	11	43	78
6014	10/24/18	2018	11	43	94
6014	10/25/18	2018	11	43	122
6014	10/26/18	2018	11	43	209
6014	10/27/18	2018	11	43	190
6014	10/28/18	2018	11	43	144
6014	10/29/18	2018	11	44	66
6014	10/30/18	2018	11	44	76
6014	10/31/18	2018	11	44	168
6014	11/1/18	2018	11	44	93
6014	11/2/18	2018	11	44	186
6014	11/3/18	2018	11	44	163
6014	11/4/18	2018	11	44	117
6014	11/5/18	2018	12	45	64
6014	11/6/18	2018	12	45	98
6014	11/7/18	2018	12	45	87
6014	11/8/18	2018	12	45	129
6014	11/9/18	2018	12	45	185
6014	11/10/18	2018	12	45	156
6014	11/11/18	2018	12	45	105
6014	11/12/18	2018	12	46	80
6014	11/13/18	2018	12	46	82
6014	11/14/18	2018	12	46	83
6014	11/15/18	2018	12	46	98
6014	11/16/18	2018	12	46	187
6014	11/17/18	2018	12	46	205
6014	11/18/18	2018	12	46	124
6014	11/19/18	2018	12	47	93
6014	11/20/18	2018	12	47	108
6014	11/21/18	2018	12	47	161
6014	11/23/18	2018	12	47	155
6014	11/24/18	2018	12	47	152
6014	11/25/18	2018	12	47	150
6014	11/26/18	2018	12	48	63
6014	11/27/18	2018	12	48	72
6014	11/28/18	2018	12	48	93
6014	11/29/18	2018	12	48	102
6014	11/30/18	2018	12	48	177
6014	12/1/18	2018	12	48	143
6014	12/2/18	2018	12	48	111
6014	12/3/18	2018	13	49	76
6014	12/4/18	2018	13	49	68
6014	12/5/18	2018	13	49	77
6014	12/6/18	2018	13	49	95
6014	12/7/18	2018	13	49	193
6014	12/8/18	2018	13	49	159
6014	12/9/18	2018	13	49	111
6014	12/10/18	2018	13	50	52
6014	12/11/18	2018	13	50	69
6014	12/12/18	2018	13	50	88
6014	12/13/18	2018	13	50	105
6014	12/14/18	2018	13	50	169
6014	12/15/18	2018	13	50	191
6014	12/16/18	2018	13	50	129
6014	12/17/18	2018	13	51	73
6014	12/18/18	2018	13	51	80
6014	12/19/18	2018	13	51	108
6014	12/20/18	2018	13	51	126
6014	12/21/18	2018	13	51	192
6014	12/22/18	2018	13	51	132
6014	12/23/18	2018	13	51	117
6014	12/24/18	2018	13	52	58
6014	12/25/18	2018	13	52	0
6014	12/26/18	2018	13	52	108
6014	12/27/18	2018	13	52	126
6014	12/28/18	2018	13	52	161
6014	12/29/18	2018	13	52	153
6014	12/30/18	2018	13	52	110
6014	12/31/18	2019	1	1	130
6014	1/1/19	2019	1	1	92
6014	1/2/19	2019	1	1	76
6014	1/3/19	2019	1	1	76
6014	1/4/19	2019	1	1	169
6014	1/5/19	2019	1	1	144
6014	1/6/19	2019	1	1	107
6014	1/7/19	2019	1	2	84
6014	1/8/19	2019	1	2	58
6014	1/9/19	2019	1	2	65
6014	1/10/19	2019	1	2	81
6014	1/11/19	2019	1	2	179
6014	1/12/19	2019	1	2	167
6014	1/13/19	2019	1	2	104
6014	1/14/19	2019	1	3	59
6014	1/15/19	2019	1	3	62
6014	1/16/19	2019	1	3	79
6014	1/17/19	2019	1	3	84
6014	1/18/19	2019	1	3	151
6014	1/19/19	2019	1	3	136
6014	1/20/19	2019	1	3	129
6014	1/21/19	2019	1	4	75
6014	1/22/19	2019	1	4	60
6014	1/23/19	2019	1	4	49
6014	1/24/19	2019	1	4	81
6014	1/25/19	2019	1	4	163
6014	1/26/19	2019	1	4	137
6014	1/27/19	2019	1	4	90
6014	1/28/19	2019	2	5	62
6014	1/29/19	2019	2	5	45
6014	1/30/19	2019	2	5	61
6014	1/31/19	2019	2	5	79
6014	2/1/19	2019	2	5	182
6014	2/2/19	2019	2	5	127
6014	2/3/19	2019	2	5	145
6014	2/4/19	2019	2	6	52
6014	2/5/19	2019	2	6	67
6014	2/6/19	2019	2	6	75
6014	2/7/19	2019	2	6	95
6014	2/8/19	2019	2	6	168
6014	2/9/19	2019	2	6	183
6014	2/10/19	2019	2	6	128
6014	2/11/19	2019	2	7	55
6014	2/12/19	2019	2	7	65
6014	2/13/19	2019	2	7	60
6014	2/14/19	2019	2	7	117
6014	2/15/19	2019	2	7	168
6014	2/16/19	2019	2	7	165
6014	2/17/19	2019	2	7	122
6014	2/18/19	2019	2	8	76
6014	2/19/19	2019	2	8	63
6014	2/20/19	2019	2	8	76
6014	2/21/19	2019	2	8	89
6014	2/22/19	2019	2	8	223
6014	2/23/19	2019	2	8	201
6014	2/24/19	2019	2	8	105
6014	2/25/19	2019	3	9	62
6014	2/26/19	2019	3	9	69
6014	2/27/19	2019	3	9	79
6014	2/28/19	2019	3	9	123
6014	3/1/19	2019	3	9	193
6014	3/2/19	2019	3	9	161
6014	3/3/19	2019	3	9	96
6014	3/4/19	2019	3	10	48
6014	3/5/19	2019	3	10	75
6014	3/6/19	2019	3	10	92
6014	3/7/19	2019	3	10	88
6014	3/8/19	2019	3	10	186
6014	3/9/19	2019	3	10	130
6014	3/10/19	2019	3	10	121
6014	3/11/19	2019	3	11	59
6014	3/12/19	2019	3	11	99
6014	3/13/19	2019	3	11	13
6014	3/14/19	2019	3	11	97
6014	3/15/19	2019	3	11	182
6014	3/16/19	2019	3	11	146
6014	3/17/19	2019	3	11	100
6014	3/18/19	2019	3	12	75
6014	3/19/19	2019	3	12	85
